ticker,exchange,currency,name,country,isin
NEU,NYSE,USD,NewMarket Corporation,USA,US6515871076
NEWP,NYSE MKT,USD,New Pacific Metals Corp,USA,CA64782A1075
NEWR,NYSE,USD,New Relic Inc,USA,US64829B1008
NEWT,NASDAQ,USD,Newtek Business Services Corp,USA,US6525262035
NEX,NYSE,USD,Nextier Oilfield Solutions Inc,USA,US65290C1053
NEXA,NYSE,USD,Nexa Resources SA,USA,LU1701428291
NEXI,NASDAQ,USD,Neximmune Inc,USA,US65344D1090
NEXT,NASDAQ,USD,Nextdecade Corp,USA,US65342K1051
NFBK,NASDAQ,USD,Northfield Bancorp Inc,USA,US66611T1088
NFE,NASDAQ,USD,New Fortress Energy LLC,USA,US6443931000
NFG,NYSE,USD,National Fuel Gas Company,USA,US6361801011
NFGC,NYSE MKT,USD,New Found Gold Corp,USA,CA64440N1033
NFLX,NASDAQ,USD,Netflix Inc,USA,US64110L1061
NFNT,NYSE,USD,Infinite Acquisition Corp,USA,KYG480281073
NFTG,NASDAQ,USD,The NFT Gaming Company Inc. Common Stock,USA,
NFYS,NYSE,USD,Enphys Acquisition Corp,USA,KYG3167L1095
NG,NYSE MKT,USD,NovaGold Resources Inc,USA,CA66987E2069
NGD,NYSE MKT,USD,New Gold Inc,USA,CA6445351068
NGG,NYSE,USD,National Grid PLC ADR,USA,US6362744095
NGL,NYSE,USD,NGL Energy Partners LP,USA,US62913M1071
NGM,NASDAQ,USD,NGM Biopharmaceuticals Inc,USA,US62921N1054
NGMS,NASDAQ,USD,Neogames SA,USA,LU2263803020
NGS,NYSE,USD,Natural Gas Services Group Inc,USA,US63886Q1094
NGVC,NYSE,USD,Natural Grocers by Vitamin Cottage Inc,USA,US63888U1088
NGVT,NYSE,USD,Ingevity Corp,USA,US45688C1071
NHC,NYSE MKT,USD,National HealthCare Corporation,USA,US6359061008
NHI,NYSE,USD,National Health Investors Inc,USA,US63633D1046
NHTC,NASDAQ,USD,Natural Health Trend,USA,US63888P4063
NHWK,NYSE MKT,USD,Nighthawk Biosciences Inc,USA,
NI,NYSE,USD,NiSource Inc,USA,US65473P1057
NIC,NYSE,USD,Nicolet Bankshares Inc.,USA,US65406E1029
NICE,NASDAQ,USD,Nice Ltd ADR,USA,US6536561086
NICK,NASDAQ,USD,Nicholas Financial Inc,USA,CA65373J2092
NINE,NYSE,USD,Nine Energy Service Inc,USA,US65441V1017
NIO,NYSE,USD,Nio Inc Class A ADR,USA,US62914V1061
NIOBW,NASDAQ,USD,NioCorp Developments Ltd. Warrant,USA,
NIR,NASDAQ,USD,Near Intelligence Inc.,USA,
NIRWW,NASDAQ,USD,Near Intelligence Inc.,USA,
NISN,NASDAQ,USD,Nisun International Enterprise Development Group Co Ltd,USA,VGG6593L1067
NIU,NASDAQ,USD,Niu Technologies,USA,US65481N1000
NJR,NYSE,USD,NewJersey Resources Corporation,USA,US6460251068
NKE,NYSE,USD,Nike Inc,USA,US6541061031
NKLA,NASDAQ,USD,Nikola Corp,USA,US6541101050
NKSH,NASDAQ,USD,National Bankshares Inc,USA,US6348651091
NKTR,NASDAQ,USD,Nektar Therapeutics,USA,US6402681083
NKTX,NASDAQ,USD,Nkarta Inc,USA,US65487U1088
NL,NYSE,USD,NL Industries Inc,USA,US6291564077
NLS,NYSE,USD,Nautilus Group Inc,USA,US63910B1026
NLSP,NASDAQ,USD,NLS Pharmaceutics AG,USA,CH0523961370
NLSPW,NASDAQ,USD,NLS Pharmaceutics AG,USA,
NLTX,NASDAQ,USD,Neoleukin Therapeutics,USA,US64049K1043
NLY,NYSE,USD,Annaly Capital Management Inc,USA,US0357108390
NM,NYSE,USD,Navios Maritime Holdings Inc,USA,MHY621971198
NMAI,NYSE,USD,Nuveen Multi-Asset Income Fund,USA,
NMFC,NASDAQ,USD,New Mountain Finance Corporation,USA,US6475511001
NMG,NYSE,USD,Nouveau Monde Graphite Inc,USA,CA66979W8429
NMIH,NASDAQ,USD,NMI Holdings Inc,USA,US6292093050
NMPRG,NYSE,USD,Navios Maritime Holdings Inc,USA,
NMPRH,NYSE,USD,Navios Maritime Holdings Inc,USA,
NMR,NYSE,USD,Nomura Holdings Inc ADR,USA,US65535H2085
NMRA,NASDAQ,USD,"Neumora Therapeutics, Inc. Common Stock",USA,
NMRD,NASDAQ,USD,Nemaura Medical Inc,USA,US6404422080
NMRK,NASDAQ,USD,Newmark Group Inc,USA,US65158N1028
NMTC,NASDAQ,USD,Neuroone Medical Technologies Corp,USA,US64130M2098
NN,NASDAQ,USD,Nextnav Acquisition Corp,USA,US65345N1063
NNAVW,NASDAQ,USD,NextNav Inc. Warrant,USA,
NNBR,NASDAQ,USD,NN Inc,USA,US6293371067
NNDM,NASDAQ,USD,Nano Dimension Ltd,USA,US63008G2030
NNI,NYSE,USD,Nelnet Inc,USA,US64031N1081
NNN,NYSE,USD,National Retail Properties Inc,USA,US6374171063
NNOX,NASDAQ,USD,Nano X Imaging Ltd,USA,IL0011681371
NNVC,NYSE MKT,USD,NanoViricides Inc,USA,US6300873022
NOA,NYSE,USD,North American Construction Group Ltd,USA,CA6568111067
NOAH,NYSE,USD,Noah Holdings Ltd,USA,US65487X1028
NOC,NYSE,USD,Northrop Grumman Corporation,USA,US6668071029
NODK,NASDAQ,USD,NI Holdings Inc,USA,US65342T1060
NOG,NYSE,USD,Northern Oil & Gas Inc,USA,US6655313079
NOGN,NASDAQ,USD,Nogin Inc.,USA,
NOGNW,NASDAQ,USD,Nogin Inc.,USA,
NOK,NYSE,USD,Nokia Corp ADR,USA,US6549022043
NOMD,NYSE,USD,Nomad Foods Ltd,USA,USVGG6564A10
NOTE,NYSE,USD,FiscalNote Holdings Inc.,USA,
NOTV,NASDAQ,USD,Inotiv Inc,USA,US45783Q1004
NOV,NYSE,USD,NOV Inc.,USA,US62955J1034
NOVA,NYSE,USD,Sunnova Energy International Inc,USA,US86745K1043
NOVT,NASDAQ,USD,Novanta Inc,USA,CA67000B1040
NOVV,NASDAQ,USD,Nova Vision Acquisition Corp,USA,VGG6759A1003
NOVVR,NASDAQ,USD,Nova Vision Acquisition Corp. Rights,USA,
NOVVW,NASDAQ,USD,Nova Vision Acquisition Corp. Warrant,USA,
NOW,NYSE,USD,ServiceNow Inc,USA,US81762P1021
NPAB,NASDAQ,USD,New Providence Acquisition II Corp,USA,US64823D1028
NPABW,NASDAQ,USD,New Providence Acquisition Corp. II Warrant,USA,
NPCE,NASDAQ,USD,Neuropace Inc,USA,US6412881053
NPCT,NYSE,USD,Nuveen Core Plus Impact Fund,USA,
NPFD,NYSE,USD,Nuveen Variable Rate Preferred & Income Fund,USA,US67080R1023
NPK,NYSE,USD,National Presto Industries Inc,USA,US6372151042
NPO,NYSE,USD,Enpro Industries,USA,US29355X1072
NPWR,NYSE,USD,NET Power Inc.,USA,
NR,NYSE,USD,Newpark Resources Inc,USA,US6517185046
NRAC,NASDAQ,USD,Noble Rock Acquisition Corp,USA,KYG6546R1011
NRACU,NASDAQ,USD,Noble Rock Acquisition Corp,USA,KYG6546R1276
NRACW,NASDAQ,USD,Noble Rock Acquisition Corporation,USA,
NRBO,NASDAQ,USD,Neurobo Pharmaceuticals Inc,USA,US64132R1077
NRC,NASDAQ,USD,National Research Corp,USA,US6373722023
NRDS,NASDAQ,USD,Nerdwallet Inc,USA,US64082B1026
NRDY,NYSE,USD,Nerdy Inc,USA,US64081V1098
NREF,NYSE,USD,Nexpoint Real Estate Finance Inc,USA,US65342V1017
NRG,NYSE,USD,NRG Energy Inc,USA,US6293775085
NRGV,NYSE,USD,Energy Vault Holdings Inc,USA,US29280W1099
NRIM,NASDAQ,USD,Northrim BanCorp Inc,USA,US6667621097
NRIX,NASDAQ,USD,Nurix Therapeutics Inc,USA,US67080M1036
NRP,NYSE,USD,Natural Resource Partners LP,USA,US63900P6088
NRSN,NASDAQ,USD,Neurosense Therapeutics Ltd,USA,IL0011809592
NRSNW,NASDAQ,USD,NeuroSense Therapeutics Ltd. Warrant,USA,
NRT,NYSE,USD,North European Oil Royalty Trust,USA,US6593101065
NRXP,NASDAQ,USD,NRX Pharmaceuticals Inc,USA,US6294441000
NRXPW,NASDAQ,USD,NRx Pharmaceuticals Inc,USA,
NS,NYSE,USD,NuStar Energy LP,USA,US67058H1023
NSA,NYSE,USD,National Storage Affiliates Trust,USA,US6378701063
NSC,NYSE,USD,Norfolk Southern Corporation,USA,US6558441084
NSIT,NASDAQ,USD,Insight Enterprises Inc,USA,US45765U1034
NSP,NYSE,USD,Insperity Inc,USA,US45778Q1076
NSPR,NASDAQ,USD,InspireMD Inc,USA,US45779A8466
NSS,NYSE,USD,NuStar Logistics 7.625% Fixed To Floating Rate Subordinated Notes Exp 15 Jan 2043,USA,US67059T2042
NSSC,NASDAQ,USD,NAPCO Security Technologies Inc,USA,US6304021057
NSTB,NYSE MKT,USD,Northern Star Investment Corp II,USA,US66573W1071
NSTG,NASDAQ,USD,NanoString Technologies Inc,USA,US63009R1095
NSTS,NASDAQ,USD,NSTS Bancorp Inc,USA,US6293JP1094
NSYS,NASDAQ,USD,Nortech Systems Incorporated,USA,US6565531042
NTAP,NASDAQ,USD,NetApp Inc,USA,US64110D1046
NTB,NYSE,USD,Bank of N.T. Butterfield & Son Ltd,USA,BMG0772R2087
NTCO,NYSE,USD,Natura & Co Holding SA,USA,US63884N1081
NTCT,NASDAQ,USD,NetScout Systems Inc,USA,US64115T1043
NTES,NASDAQ,USD,NetEase Inc,USA,US64110W1027
NTEST,NYSE,USD,NTEST,USA,
NTEST-I,NYSE,USD,NTEST-I,USA,
NTEST-Y,NYSE,USD,NTEST-Y,USA,
NTGR,NASDAQ,USD,NETGEAR Inc,USA,US64111Q1040
NTIC,NASDAQ,USD,Northern Technologies,USA,US6658091094
NTIP,NYSE MKT,USD,Network-1 Technologies Inc,USA,US64121N1090
NTLA,NASDAQ,USD,Intellia Therapeutics Inc,USA,US45826J1051
NTNX,NASDAQ,USD,Nutanix Inc,USA,US67059N1081
NTR,NYSE,USD,Nutrien Ltd,USA,CA67077M1086
NTRA,NASDAQ,USD,Natera Inc,USA,US6323071042
NTRB,NASDAQ,USD,Nutriband Inc,USA,US67092M2089
NTRBW,NASDAQ,USD,Nutriband Inc. Warrant,USA,
NTRS,NASDAQ,USD,Northern Trust Corporation,USA,US6658591044
NTRSO,NASDAQ,USD,Northern Trust Corporation,USA,
NTST,NYSE,USD,Netstreit Corp,USA,US64119V3033
NTWK,NASDAQ,USD,NetSol Technologies Inc,USA,US64115A4022
NTZ,NYSE,USD,Natuzzi SpA,USA,US63905A2006
NU,NYSE,USD,Nu Holdings Ltd,USA,KYG6683N1034
NUBI,NASDAQ,USD,Nubia Brand International Corp,USA,US67022R1032
NUBIW,NASDAQ,USD,Nubia Brand International Corp.,USA,
NUE,NYSE,USD,Nucor Corp,USA,US6703461052
NURO,NASDAQ,USD,NeuroMetrix Inc,USA,US6412558073
NUS,NYSE,USD,Nu Skin Enterprises Inc,USA,US67018T1051
NUTX,NASDAQ,USD,Nutex Health Inc,USA,US67079U1088
NUVA,NASDAQ,USD,NuVasive Inc,USA,US6707041058
NUVB,NYSE,USD,Nuvation Bio Inc,USA,US67080N1019
NUVL,NASDAQ,USD,Nuvalent Inc,USA,US6707031075
NUWE,NASDAQ,USD,Nuwellis Inc,USA,US67113Y1082
NUZE,NASDAQ,USD,Nuzee Inc,USA,US67073S2086
NVAC,NASDAQ,USD,Northview Acquisition Corp,USA,US66718N1037
NVACR,NASDAQ,USD,NorthView Acquisition Corporation Rights,USA,
NVACW,NASDAQ,USD,NorthView Acquisition Corporation Warrant,USA,
NVAX,NASDAQ,USD,Novavax Inc,USA,US6700024010
NVCR,NASDAQ,USD,Novocure Ltd,USA,JE00BYSS4X48
NVCT,NASDAQ,USD,Nuvectis Pharma Inc,USA,US67080T1088
NVDA,NASDAQ,USD,NVIDIA Corporation,USA,US67066G1040
NVEC,NASDAQ,USD,NVE Corporation,USA,US6294452064
NVEE,NASDAQ,USD,NV5 Global Inc,USA,US62945V1098
NVEI,NASDAQ,USD,Nuvei Corp,USA,CA67079A1021
NVFY,NASDAQ,USD,Nova Lifestyle I,USA,US66979P2011
NVGS,NYSE,USD,Navigator Holdings Ltd,USA,MHY621321089
NVIV,NASDAQ,USD,InVivo Therapeutics Holdings Corp,USA,US46186M6057
NVMI,NASDAQ,USD,Nova Ltd,USA,IL0010845571
NVNO,NASDAQ,USD,enVVeno Medical Corp,USA,US29415J1060
NVO,NYSE,USD,Novo Nordisk A/S,USA,US6701002056
NVOS,NASDAQ,USD,Novo Integrated Sciences Inc,USA,US67011T2015
NVR,NYSE,USD,NVR Inc,USA,US62944T1051
NVRI,NYSE,USD,Enviri Corporation,USA,US4158641070
NVRO,NYSE,USD,Nevro Corp,USA,US64157F1030
NVS,NYSE,USD,Novartis AG ADR,USA,US66987V1098
NVST,NYSE,USD,Envista Holdings Corp,USA,US29415F1049
NVT,NYSE,USD,nVent Electric PLC,USA,IE00BDVJJQ56
NVTA,NYSE,USD,Invitae Corp,USA,US46185L1035
NVTS,NASDAQ,USD,Navitas Semiconductor Corp,USA,US63942X1063
NVVE,NASDAQ,USD,Nuvve Holding Corp,USA,US67079Y1001
NVVEW,NASDAQ,USD,Nuvve Holding Corp,USA,
NVX,NASDAQ,USD,Novonix Ltd ADR,USA,US67010L1008
NWBI,NASDAQ,USD,Northwest Bancshares Inc,USA,US6673401039
NWE,NASDAQ,USD,NorthWestern Corporation,USA,US6680743050
NWFL,NASDAQ,USD,Norwood Financial Corp,USA,US6695491075
NWG,NYSE,USD,Natwest Group PLC,USA,US6390571080
NWGL,NASDAQ,USD,Nature Wood Group Limited American Depositary Shares,USA,
NWL,NASDAQ,USD,Newell Brands Inc,USA,US6512291062
NWLI,NASDAQ,USD,National Western Life Insurance Co,USA,US6385171029
NWN,NYSE,USD,Northwest Natural Gas Co,USA,US66765N1054
NWPX,NASDAQ,USD,Northwest Pipe Company,USA,US6677461013
NWS,NASDAQ,USD,News Corp B,USA,US65249B2088
NWSA,NASDAQ,USD,News Corp A,USA,US65249B1098
NWTN,NASDAQ,USD,NWTN Inc. Class B Ordinary Shares,USA,
NWTNW,NASDAQ,USD,NWTN Inc. Warrant,USA,
NX,NYSE,USD,Quanex Building Products,USA,US7476191041
NXDT,NYSE,USD,NexPoint Strategic Opportunities Fund,USA,
NXE,NYSE,USD,NexGen Energy Ltd.,USA,CA65340P1062
NXG,NYSE,USD,NXG NextGen Infrastructure Income Fund,USA,
NXGL,NASDAQ,USD,Nexgel Inc,USA,US65344E1073
NXGLW,NASDAQ,USD,NexGel Inc Warrant,USA,
NXGN,NASDAQ,USD,Nextgen Healthcare Inc,USA,US65343C1027
NXL,NASDAQ,USD,Nexalin Technology Inc.,USA,
NXLIW,NASDAQ,USD,Nexalin Technology Inc,USA,
NXPI,NASDAQ,USD,NXP Semiconductors NV,USA,NL0009538784
NXPL,NASDAQ,USD,Nextplat Corp,USA,US68557F2092
NXPLW,NASDAQ,USD,NextPlat Corp,USA,
NXRT,NYSE,USD,Nexpoint Residential Trust Inc,USA,US65341D1028
NXST,NASDAQ,USD,Nexstar Broadcasting Group Inc,USA,US65336K1034
NXT,NASDAQ,USD,Nextracker Inc. Class A Common Stock,USA,
NXTC,NASDAQ,USD,NextCure  Inc,USA,US65343E1082
NXTP,NASDAQ,USD,Nextplay Technologies Inc,USA,US65344G1022
NXU,NYSE,USD,Nxu Inc.,USA,
NYAX,NASDAQ,USD,Nayax Ltd,USA,
NYC,NYSE,USD,New York City REIT Inc,USA,US6494392052
NYCB,NYSE,USD,New York Community Bancorp Inc,USA,US6494451031
NYMT,NASDAQ,USD,New York Mortgage Trust Inc,USA,US6496045013
NYMTL,NASDAQ,USD,New York Mortgage Trust Inc Preferred,USA,US6496048652
NYMTM,NASDAQ,USD,New York Mortgage Trust Inc PR,USA,US6496048736
NYMTN,NASDAQ,USD,New York Mortgage Trust Inc Pref,USA,US6496048819
NYMX,NASDAQ,USD,Nymox Pharmaceutical Corp,USA,BSP733981026
NYT,NYSE,USD,New York Times Company,USA,US6501111073
NYXH,NASDAQ,USD,Nyxoah,USA,BE0974358906
O,NYSE,USD,Realty Income Corp,USA,US7561091049
OABI,NASDAQ,USD,OmniAb Inc.,USA,
OABIW,NASDAQ,USD,OmniAb Inc.,USA,
OAKU,NASDAQ,USD,Oak Woods Acquisition Corporation Class A Ordinary Shares,USA,
OAKUR,NASDAQ,USD,Oak Woods Acquisition Corporation Right,USA,
OAKUW,NASDAQ,USD,Oak Woods Acquisition Corporation Warrant,USA,
OB,NASDAQ,USD,Outbrain Inc,USA,US69002R1032
OBDC,NYSE,USD,Blue Owl Capital Corporation,USA,US69121K1043
OBE,NYSE MKT,USD,Obsidian Energy Ltd,USA,CA6744822033
OBIO,NASDAQ,USD,Orchestra BioMed Holdings Inc.,USA,
OBK,NYSE,USD,Origin Bancorp Inc.,USA,
OBLG,NASDAQ,USD,Oblong Inc,USA,US6744341057
OBT,NASDAQ,USD,Orange County Bancorp Inc,USA,US68417L1070
OC,NYSE,USD,Owens Corning Inc,USA,US6907421019
OCAX,NASDAQ,USD,OCA Acquisition Corp,USA,US6708651046
OCAXU,NASDAQ,USD,OCA Acquisition Corp,USA,US6708652036
OCAXW,NASDAQ,USD,OCA Acquisition Corp,USA,
OCC,NASDAQ,USD,Optical Cable Corporation,USA,US6838272085
OCCI,NASDAQ,USD,OFS Credit Company Inc,USA,US67111Q1076
OCCIN,NASDAQ,USD,OFS Credit Company Inc Preferred Series E,USA,US67111Q4047
OCCIO,NASDAQ,USD,OFS Credit Company Inc Preferred,USA,US67111Q3056
OCEA,NASDAQ,USD,Ocean Biomedical Inc.,USA,
OCEAW,NASDAQ,USD,Ocean Biomedical Inc.,USA,
OCFC,NASDAQ,USD,OceanFirst Financial Corp,USA,US6752341080
OCFCP,NASDAQ,USD,OceanFirst Financial Corp,USA,
OCFT,NYSE,USD,Oneconnect Financial Technology Co,USA,US68248T1051
OCG,NASDAQ,USD,Oriental Culture Holding Ltd,USA,KYG6796W1078
OCGN,NASDAQ,USD,Ocugen Inc,USA,US67577C1053
OCN,NYSE,USD,Ocwen Financial Corporation,USA,US6757466064
OCS,NASDAQ,USD,Oculis Holding AG Ordinary shares,USA,
OCSAW,NASDAQ,USD,Oculis Holding AG Warrants,USA,
OCSL,NASDAQ,USD,Oaktree Specialty Lending Corp,USA,US67401P1084
OCTO,NASDAQ,USD,Eightco Holdings Inc.,USA,
OCUL,NASDAQ,USD,Ocular Therapeutix Inc,USA,US67576A1007
OCUP,NASDAQ,USD,Ocuphire Pharma Inc,USA,US67577R1023
OCX,NASDAQ,USD,OncoCyte Corp,USA,US68235C1071
ODC,NYSE,USD,Oil-Dri Corporation Of America,USA,US6778641000
ODD,NASDAQ,USD,ODDITY Tech Ltd. Class A Ordinary Shares,USA,
ODFL,NASDAQ,USD,Old Dominion Freight Line Inc,USA,US6795801009
ODP,NASDAQ,USD,ODP Corp,USA,US88337F1057
ODV,NYSE,USD,Osisko Development Corp.,USA,CA68828E8099
ODVWW,NASDAQ,USD,Osisko Development Corp. Warrant,USA,
OEC,NYSE,USD,Orion Engineered Carbons SA,USA,LU1092234845
OESX,NASDAQ,USD,Orion Energy Systems Inc,USA,US6862751087
OFC,NYSE,USD,Corporate Office Properties Trust,USA,US22002T1088
OFG,NYSE,USD,OFG Bancorp,USA,PR67103X1020
OFIX,NASDAQ,USD,Orthofix Medical Inc,USA,US68752M1080
OFLX,NASDAQ,USD,Omega Flex Inc,USA,US6820951043
OFS,NASDAQ,USD,OFS Capital Corp,USA,US67103B1008
OFSSH,NASDAQ,USD,OFS Capital Corporation 4.95% Notes due 2028,USA,
OGCP,NYSE ARCA,USD,Empire State Realty OP LP,USA,US2921022099
OGE,NYSE,USD,OGE Energy Corporation,USA,US6708371033
OGEN,NYSE MKT,USD,Oragenics Inc,USA,US6840233026
OGI,NASDAQ,USD,OrganiGram Holdings Inc,USA,CA68620P1018
OGN,NYSE,USD,Organon & Co,USA,US68622V1061
OGS,NYSE,USD,One Gas Inc,USA,US68235P1084
OHAA,NASDAQ,USD,OPY Acquisition I Corp,USA,US6710051060
OHAAW,NASDAQ,USD,OPY Acquisition Corp. I Warrant,USA,
OHI,NYSE,USD,Omega Healthcare Investors Inc,USA,US6819361006
OI,NYSE,USD,O-I Glass Inc,USA,US67098H1041
OII,NYSE,USD,Oceaneering International Inc,USA,US6752321025
OIS,NYSE,USD,Oil States International Inc,USA,US6780261052
OKE,NYSE,USD,ONEOK Inc,USA,US6826801036
OKTA,NASDAQ,USD,Okta Inc,USA,US6792951054
OKYO,NASDAQ,USD,OKYO Pharma Ltd ADR,USA,US6793451088
OLB,NASDAQ,USD,OLB Group Inc,USA,US67086U3077
OLED,NASDAQ,USD,Universal Display,USA,US91347P1057
OLIT,NASDAQ,USD,Omnilit Acquisition Corp,USA,US68218C1080
OLITW,NASDAQ,USD,OmniLit Acquisition Corp. Warrants.,USA,
OLK,NASDAQ,USD,Olink Holding AB  ADR,USA,US6807101000
OLLI,NASDAQ,USD,Ollie's Bargain Outlet Hldg,USA,US6811161099
OLMA,NASDAQ,USD,Olema Pharmaceuticals Inc,USA,US68062P1066
OLN,NYSE,USD,Olin Corporation,USA,US6806652052
OLO,NYSE,USD,Olo Inc,USA,US68134L1098
OLP,NYSE,USD,One Liberty Properties Inc,USA,US6824061039
OLPX,NASDAQ,USD,Olaplex Holdings Inc,USA,US6793691089
OM,NASDAQ,USD,Outset Medical Inc,USA,US6901451079
OMAB,NASDAQ,USD,Grupo Aeroportuario del Centro Norte SAB de CV,USA,US4005011022
OMC,NYSE,USD,Omnicom Group Inc,USA,US6819191064
OMCL,NASDAQ,USD,Omnicell Inc,USA,US68213N1090
OMER,NASDAQ,USD,Omeros Corporation,USA,US6821431029
OMEX,NASDAQ,USD,Odyssey Marine Exploration Inc,USA,US6761182012
OMF,NYSE,USD,OneMain Holdings Inc,USA,US68268W1036
OMGA,NASDAQ,USD,Omega Therapeutics Inc,USA,US68217N1054
OMH,NASDAQ,USD,Ohmyhome Limited Ordinary Shares,USA,
OMI,NYSE,USD,Owens & Minor Inc,USA,US6907321029
OMIC,NASDAQ,USD,Singular Genomics Systems Inc,USA,US82933R1005
OMQS,NASDAQ,USD,Omniq Corp,USA,US68217M1071
ON,NASDAQ,USD,ON Semiconductor Corporation,USA,US6821891057
ONB,NASDAQ,USD,Old National Bancorp,USA,US6800331075
ONBPO,NASDAQ,USD,Old National Bancorp Depositary Shares Each Representing a 1/40th Interest in a Share of Series C Preferred Stock,USA,
ONBPP,NASDAQ,USD,Old National Bancorp Depositary Shares Each Representing a 1/40th Interest in a Share of Series A Preferred Stock,USA,
ONCR,NASDAQ,USD,Oncorus Inc,USA,US68236R1032
ONCS,NASDAQ,USD,OncoSec Medical Inc,USA,US68234L3069
ONCT,NASDAQ,USD,Oncternal Therapeutics Inc,USA,US68236P1075
ONCY,NASDAQ,USD,Oncolytics Biotech Inc,USA,CA6823108759
ONDS,NASDAQ,USD,Ondas Holdings Inc.,USA,
ONEW,NASDAQ,USD,Onewater Marine,USA,US68280L1017
ONFO,NASDAQ,USD,Onfolio Holdings Inc,USA,
ONFOW,NASDAQ,USD,Onfolio Holdings Inc. Warrant,USA,
ONL,NYSE,USD,Orion Office Reit Inc,USA,US68629Y1038
ONON,NYSE,USD,On Holding Ltd,USA,CH1134540470
ONTF,NYSE,USD,ON24 Inc,USA,US68339B1044
ONTO,NYSE,USD,Onto Innovation Inc,USA,US6833441057
ONTX,NASDAQ,USD,Onconova Therapeutics Inc,USA,US68232V8019
ONVO,NASDAQ,USD,Organovo Holdings Inc,USA,US68620A2033
ONYX,NASDAQ,USD,Onyx Acquisition I Co,USA,KYG6755Q1091
ONYXW,NASDAQ,USD,Onyx Acquisition Co. I Warrant,USA,
OOMA,NYSE,USD,Ooma Inc,USA,US6834161019
OP,NASDAQ,USD,Oceanpal Inc,USA,MHY6430L1039
OPA,NYSE,USD,Magnum Opus Acquisition Ltd,USA,KYG5S70A1049
OPAD,NYSE,USD,Offerpad Solutions Inc,USA,US67623L1098
OPAL,NASDAQ,USD,OPAL Fuels Inc,USA,
OPBK,NASDAQ,USD,OP Bancorp,USA,US67109R1095
OPCH,NASDAQ,USD,Option Care Health Inc,USA,US68404L2016
OPEN,NASDAQ,USD,Opendoor Technologies Inc,USA,US6837121036
OPFI,NYSE,USD,OppFi Inc,USA,US68386H1032
OPGN,NASDAQ,USD,OpGen Inc,USA,US68373L3078
OPHC,NASDAQ,USD,OptimumBank Holdings Inc,USA,US68401P4037
OPI,NASDAQ,USD,Office Properties Income Trust,USA,US67623C1099
OPINL,NASDAQ,USD,Office Properties Income Trust,USA,
OPK,NASDAQ,USD,Opko Health Inc,USA,US68375N1037
OPOF,NASDAQ,USD,Old Point Financial Corporation,USA,US6801941070
OPRA,NASDAQ,USD,Opera Ltd,USA,US68373M1071
OPRT,NASDAQ,USD,Oportun Financial Corp,USA,US68376D1046
OPRX,NASDAQ,USD,OPTIMIZERx Corp,USA,US68401U2042
OPT,NASDAQ,USD,Opthea Ltd,USA,US68386J2087
OPTN,NASDAQ,USD,OptiNose,USA,US68404V1008
OPTT,NYSE MKT,USD,Ocean Power Technologies Inc,USA,US6748705067
OPXS,NASDAQ,USD,Optex Systems Holdings Inc. Common Stock,USA,US68384X2099
OPY,NYSE,USD,Oppenheimer Holdings Inc,USA,US6837971042
OR,NYSE,USD,Osisko Gold Ro,USA,CA68827L1013
ORA,NYSE,USD,Ormat Technologies Inc,USA,US6866881021
ORAN,NYSE,USD,Orange SA ADR,USA,US6840601065
ORC,NYSE,USD,Orchid Island Capital Inc.,USA,US68571X3017
ORCL,NYSE,USD,Oracle Corporation,USA,US68389X1054
ORGN,NASDAQ,USD,Origin Materials Inc,USA,US68622D1063
ORGNW,NASDAQ,USD,Origin Materials Inc Warrant,USA,US68622D1147
ORGO,NASDAQ,USD,Organogenesis Holdings Inc,USA,US68621F1021
ORGS,NASDAQ,USD,Orgenesis Inc,USA,US68619K2042
ORI,NYSE,USD,Old Republic International Corp,USA,US6802231042
ORIC,NASDAQ,USD,Oric Pharmaceuticals Inc,USA,US68622P1093
ORLA,NYSE MKT,USD,Orla Mining Ltd,USA,CA68634K1066
ORLY,NASDAQ,USD,O’Reilly Automotive Inc,USA,US67103H1077
ORMP,NASDAQ,USD,Oramed Pharmaceuticals Inc,USA,US68403P2039
ORN,NYSE,USD,Orion Group Holdings Inc,USA,US68628V3087
ORRF,NASDAQ,USD,Orrstown Financial Services Inc,USA,US6873801053
ORTX,NASDAQ,USD,Orchard Therapeutics PLC,USA,US68570P1012
OSA,NASDAQ,USD,ProSomnus Inc. Common Stock,USA,
OSAAW,NASDAQ,USD,ProSomnus Inc. Warrant,USA,
OSBC,NASDAQ,USD,Old Second Bancorp Inc,USA,US6802771005
OSCR,NYSE,USD,Oscar Health Inc,USA,US6877931096
OSG,NYSE,USD,Overseas Shipholding Group,USA,US69036R8631
OSI,NYSE,USD,Osiris Acquisition Corp,USA,US68829A1034
OSIS,NASDAQ,USD,OSI Systems Inc,USA,US6710441055
OSK,NYSE,USD,Oshkosh Corporation,USA,US6882392011
OSPN,NASDAQ,USD,OneSpan Inc,USA,US68287N1000
OSS,NASDAQ,USD,One Stop Systems Inc,USA,US68247W1099
OST,NASDAQ,USD,Ostin Technology Group Co Ltd,USA,
OSTK,NASDAQ,USD,Overstockcom Inc,USA,US6903701018
OSUR,NASDAQ,USD,OraSure Technologies Inc,USA,US68554V1089
OSW,NASDAQ,USD,OneSpaWorld Holdings Ltd,USA,BSP736841136
OTEC,NASDAQ,USD,Oceantech Acquisitions I Corp,USA,US6755071072
